gx,gy,gz,time,ang
-265,-23,-53,401782782,0.21653207507768654
-190,-28,-45,401815390,0.19813173690237385
-196,-24,-46,401815925,0.19788637782316207
-201,-18,-43,401816479,0.19767851525931207
-206,-17,-35,401817014,0.19752238615626186
-467,-11,-22,401830916,0.24902119524941335
-470,-15,-30,401831471,0.2510988450718311
-482,-22,-34,401832564,0.25537702977926896
-11,-225,-34,401869303,0.15562393568254057
-2,-223,-36,401869867,0.15474036814666756
3,-220,-36,401870430,0.15384250289576304
5,-216,-38,401870965,0.15298735866048582
-130,13,-1,401889905,0.12329602430936652
-139,18,4,401890461,0.12253336616373839
-144,23,14,401890995,0.12184280721165518
-154,24,19,401891555,0.12120187954532952
-284,217,-1,401905925,0.11999658769435942
-290,226,-8,401906475,0.12058775271667144
-295,234,-15,401907010,0.12122016288868083
-300,236,-19,401907568,0.12195203108808729
-336,202,-37,401915926,0.14006036210081946
-335,194,-42,401916484,0.14145670482924017
-342,191,-43,401917019,0.14285744922964927
-346,194,-41,401917603,0.14445482541108537
-363,99,-48,401923208,0.1588605855013112
-361,87,-40,401923744,0.16024085817507114
-371,-62,-78,401932892,0.17638160222681193
-329,-110,-79,401940778,0.18464916835373663
-284,-119,-49,401955915,0.19363075665555543
-287,-127,-45,401956470,0.19401377476935858
-288,-131,-46,401957005,0.19438611182339915
-276,-135,-48,401963842,0.19807116184396162
-203,-32,-28,401998439,0.1901716880617463
-243,-37,-29,402025898,0.19998779877192252
-239,-31,-33,402026455,0.20015713610286237
-237,-34,-42,402026990,0.20027582864734228
-223,-24,-36,402035877,0.20107049838606603
-223,-22,-34,402036435,0.20113260964938223
-228,-36,-49,402045902,0.20169603859192284
-219,-34,-49,402046513,0.20166069641409767
-216,-33,-46,402047092,0.2016140640018402
-210,-21,-59,402052212,0.20066329606661965
-199,-28,-63,402052786,0.20044457233889426
-201,-31,-51,402053991,0.20008038376211748
-221,-16,-49,402058225,0.20027307761450522
-222,-16,-50,402058761,0.20030406794647937
-216,-19,-58,402059858,0.2002199397397207
-237,-4,-45,402067896,0.20302477435867106
-242,-8,-44,402068515,0.20328117052881095
-237,-14,-43,402069702,0.2036677181307375
-172,-37,-61,402077946,0.19746253784228537
-163,-45,-59,402078492,0.19697263900179282
-159,-59,-69,402079586,0.195803896039414
-124,-126,-61,402086736,0.1828682195965339
-124,-134,-56,402087271,0.18190242158872738
-121,-133,-51,402087833,0.18088407802079032
-127,-130,-49,402088392,0.17993166403159544
-171,-88,-26,402095950,0.17398573694451427
-175,-88,-23,402096497,0.17360185730372588
-183,-85,-27,402097032,0.1732788394307064
-189,-81,-32,402097606,0.17297159438025175
-182,-66,-37,402103200,0.16964162286944887
-181,-75,-37,402103755,0.16928618599109796
-192,-108,-43,402109249,0.16571153126299634
-195,-125,-20,402110904,0.16487195707756921
-175,-128,-48,402118929,0.15739440327156565
-169,-121,-46,402119485,0.1568670079027742
-169,-111,-40,402120020,0.15639749187074098
-169,-101,-38,402120636,0.15588327698297677
-194,-40,-53,402126209,0.1534140415467351
-195,-37,-51,402126746,0.1531962355937782
-241,-63,-57,402135902,0.1540704261206855
-236,-65,-62,402136517,0.1540652753401745
-235,-64,-56,402137600,0.15408924688871656
-258,-83,-52,402145937,0.15675500818204793
-258,-79,-57,402146493,0.15692436153629222
-255,-75,-60,402147028,0.1570598048260999
-245,-71,-60,402147579,0.15712932446957467
-222,-31,-72,402155946,0.15562687716424856
-216,-29,-77,402156494,0.1554715762194009
-215,-29,-80,402157029,0.1553028712327796
-214,-33,-80,402157607,0.15510779119138912
-211,-7,-54,402163196,0.15431329515854364
-204,-12,-56,402163751,0.15417238823174712
-180,-39,-65,402172901,0.14768993517318366
-185,-33,-72,402173526,0.1472754812986172
-183,-30,-68,402174663,0.14653195190407772
-154,-56,-61,402182735,0.13782746222190073
-154,-57,-55,402183269,0.13727347036487392
-163,-65,-49,402184374,0.1362758353292601
-135,-70,-52,402191883,0.12650997576296785
-132,-69,-56,402192438,0.12575917542776235
-157,-64,-33,402200611,0.11902143101264388
-155,-63,-31,402201146,0.1185885786321267
-155,-67,-30,402201681,0.11815460226255307
-151,-66,-33,402202216,0.11768435249529532
-160,-45,-25,402207758,0.11429765767165366
-174,-75,-27,402216357,0.10984979142529744
-187,-63,-29,402218013,0.10932375396453642
-211,-44,-42,402240919,0.10724075150284915
-213,-41,-47,402241471,0.10718592111756559
-212,-37,-48,402242006,0.1071294636282804
-215,-47,-42,402248824,0.10681001542287316
-246,-12,-57,402278888,0.11632249938521674
-248,-19,-59,402279442,0.11650357862025036
-243,-27,-62,402279977,0.11661057210548928
-243,-29,-57,402280540,0.11674184145680677
-238,-27,-52,402286260,0.11809480838962523
-235,-29,-51,402286857,0.11821594170646113
-229,-52,-50,402295907,0.11827370385002843
-231,-45,-47,402296463,0.11832746122289876
-236,-42,-46,402297558,0.11852318418469465
-225,-48,-49,402305467,0.11848507344542648
-228,-44,-47,402306002,0.11852256615942076
-229,-41,-44,402306560,0.11859253024908842
-241,-46,-53,402313756,0.1196725462426766
-231,-36,-59,402346903,0.1216935912950183
-239,-33,-48,402347459,0.12184187704264696
-249,-35,-45,402347994,0.12204905118441453
-249,-35,-44,402348552,0.12226950135687864
-248,-33,-45,402362923,0.1279018216715622
-253,-30,-44,402363471,0.1281640448132541
