-214,-60,-67,54536558,0.1461927355659932
-213,-56,-70,54537114,0.14611556463257486
-215,-48,-69,54537649,0.14603410325608357
-218,-45,-64,54538201,0.14598748123741295
-228,-71,-70,54552550,0.14555680579838243
-226,-72,-66,54553106,0.14557454605007628
-223,-67,-61,54554199,0.14565301150436732
-222,-72,-56,54562110,0.14696351667294916
-224,-71,-58,54562645,0.14703854971301192
-225,-70,-64,54563203,0.14706837072490944
-230,-67,-66,54563738,0.14708175800563295
-217,-58,-55,54569390,0.14764465227837203
-229,-56,-67,54577160,0.14729158330868508
-229,-52,-61,54577695,0.14730224336348793
-227,-47,-57,54578253,0.14732762663302182
-227,-43,-56,54578788,0.1473488366919334
-219,-53,-59,54584394,0.14748232209062453
-217,-71,-56,54593586,0.14888649818378022
-224,-71,-60,54594134,0.14895159527762797
-226,-72,-58,54594672,0.14903665764622412
-227,-76,-57,54595288,0.1491576630638177
-227,-73,-49,54599860,0.1505018176166661
-224,-76,-52,54600396,0.15064152042892387
-230,-60,-68,54607001,0.1504349321951707
-232,-59,-62,54607536,0.15046372724904405
-232,-59,-51,54608633,0.15069099148701803
-232,-52,-65,54617678,0.15046236586508255
-226,-50,-64,54622814,0.1502558853451137
-226,-54,-56,54623378,0.15030833035071192
-227,-58,-40,54632584,0.15344091425130915
-222,-56,-40,54633199,0.15363359874595128
-215,-61,-49,54634346,0.15385546642554887
-240,-55,-52,54642567,0.15550277139437435
-240,-57,-54,54643124,0.15560606113629905
-227,-57,-63,54644217,0.15562442996619297
-223,-46,-48,54651099,0.15666317271637975
-222,-44,-48,54651634,0.1567366377720757
-226,-47,-45,54652725,0.1569645034984506
-229,-51,-65,54671567,0.1562879625364696
-229,-51,-66,54672115,0.15626132700581707
-231,-55,-64,54672650,0.15626554696140146
-235,-53,-62,54673209,0.1562876705594243
-225,-58,-61,54687557,0.15691936635563553
-229,-57,-61,54688115,0.1569495367036931
-234,-57,-61,54688650,0.15698855866259476
-234,-59,-54,54689200,0.1570876807954155
-231,-73,-53,54697568,0.15927581039617397
-237,-74,-55,54698116,0.15942105990925265
-238,-66,-56,54698651,0.1595334684335685
-228,-60,-59,54699210,0.15958747342934093
-234,-61,-43,54704839,0.16152274750797907
-231,-63,-45,54705396,0.16169902559789254
-227,-68,-64,54714608,0.16236907095519718
-228,-65,-55,54715216,0.1624800491474202
-224,-60,-43,54715751,0.16264005460554734
-221,-59,-41,54716298,0.1628086423886953
-221,-57,-52,54721870,0.16363286114590456
-227,-63,-51,54722428,0.16375606525051117
-221,-47,-57,54731586,0.1639526108098629
-219,-49,-59,54732135,0.16395173237119198
-220,-52,-64,54733230,0.16389945611139192
-218,-59,-76,54741544,0.16243527225374416
-215,-56,-71,54742100,0.1623587593540287
-212,-58,-70,54742635,0.16229245037332604
-222,-50,-67,54749402,0.1616702839724296
-226,-52,-44,54758542,0.16391732714696028
-225,-55,-45,54759099,0.1640546002584375
-218,-57,-45,54759651,0.1641817864226632
-210,-55,-45,54760267,0.16429685361646829
-212,-51,-52,54765843,0.16472714821105688
-209,-49,-53,54766400,0.16474984805137563
-215,-58,-63,54775559,0.16458892113724172
-219,-58,-59,54776118,0.16461812892811206
-227,-65,-59,54777212,0.1647546300925617
-222,-65,-67,54785571,0.1647467956919148
-227,-61,-67,54786127,0.16474392906590235
-232,-61,-67,54786662,0.16475148956340288
-230,-63,-64,54787223,0.16478473904738306
-223,-67,-50,54796095,0.16696403794429304
-238,-72,-37,54801792,0.16986587496365824
-234,-79,-37,54802356,0.17016982803540084
-226,-60,-63,54811571,0.17054984406908974
-225,-61,-61,54812151,0.17059095652267703
-224,-64,-61,54812740,0.1706418371727854
-225,-67,-60,54813290,0.17070953734607064
-219,-61,-66,54817846,0.17062529869605214
-223,-63,-70,54818401,0.17060190254997434
-228,-58,-65,54827551,0.17070871425036419
-224,-59,-64,54828173,0.1707187004430903
-220,-59,-64,54829281,0.1707187458734447
-223,-50,-64,54837597,0.17032391853048431
-218,-51,-64,54838152,0.17029002498624726
-216,-55,-61,54839247,0.17028651525828387
-226,-42,-54,54846125,0.17058763594978932
-223,-41,-55,54846659,0.17059436651366255
-211,-51,-54,54847753,0.17064046273262562
-224,-65,-65,54864567,0.17137213869788234
-229,-65,-67,54865183,0.17139701804858978
-229,-65,-66,54865718,0.1714257075430434
-223,-60,-65,54866267,0.17143005981271614
-225,-63,-45,54871888,0.17310015579309274
-223,-64,-49,54872473,0.1732427229982654
-228,-62,-64,54881580,0.17375631583872547
-224,-64,-64,54882135,0.1737865594643458
-229,-68,-73,54883221,0.17377281959697993
-227,-68,-47,54891567,0.17640425865089016
-221,-73,-49,54892115,0.176568637838557
-219,-76,-47,54892650,0.17674980998800421
-218,-72,-58,54899394,0.1778702814660164
-226,-61,-74,54919552,0.17625758425465501
-222,-57,-65,54920107,0.1762516052843127
-221,-59,-63,54920642,0.17626504216009056
-219,-61,-61,54921202,0.17629679393874634
-215,-60,-204,54935047,0.15294683191810174
-217,-59,-236,54935582,0.1518997717145
-225,-59,-263,54936142,0.15066163428322182
-228,-56,-287,54936677,0.14933726794129804
-221,-44,-593,54950556,0.09993738261033334
-223,-38,-575,54951113,0.10007483634141531
-225,-37,-575,54951648,0.1003872653247817
-224,-41,-1146,54957391,0.14566196339111556
-245,-87,-1436,54972561,0.4390747048130781
-247,-106,-1544,54973116,0.45138454312842935
-248,-108,-1607,54973651,0.46376871012641624
-247,-88,-1676,54974202,0.47706740775554934
-250,-45,-1338,54981156,0.6099909917115498
-247,-59,-1272,54981691,0.619751007984202
-243,-69,-1228,54982242,0.6294525641867524
-260,-171,-2649,54987388,0.8317085725576525
-293,-300,-3362,55002018,1.5702914239515375
-289,-240,-3074,55002552,1.5948844207694448
-279,-188,-2778,55003115,1.6182365882877365
-276,-155,-2412,55003650,1.6374293522363834
-237,-84,-1577,55017543,1.9581223166078892
-241,-74,-1484,55018098,1.9701501272276258
-244,-74,-1521,55018633,1.9820467810210436
-241,-70,-1650,55019193,1.9955936952719515
-247,50,-2257,55027529,2.2732001289845427
-244,8,-2243,55028086,2.2916734107065233
-209,78,-2408,55037583,2.6299994616799682
-199,90,-2061,55038214,2.649155861647356
-243,-35,-1356,55045003,2.7831667374722784
-241,-168,-4327,55063563,3.992024074526718
-239,-112,-4025,55064111,4.025177701967295
-232,-51,-3608,55064646,4.054121090898341
-232,-46,-3167,55065206,4.080649520785146
-281,-51,-2903,55084559,4.920059627964193
-268,2,-2767,55085114,4.942965892378476
-266,18,-2610,55085649,4.963760962722295
-254,47,-2507,55086200,4.984302117291133
-251,-26,-4857,55100034,5.996608281998742
-241,-22,-4712,55100569,6.034575798329009
-229,-23,-4722,55101128,6.074330272645336
-237,-94,-4793,55101663,6.11297417338733
-283,-83,-5953,55115564,7.363314666588329
-287,-55,-5652,55116112,7.410085223645811
-265,-6,-5376,55116647,7.453480813968842
-264,-38,-5404,55117206,7.499068047544577
-288,-172,-7536,55133560,9.365723751979267
-286,-196,-7675,55134118,9.430602536156181
-298,-283,-7948,55134679,9.498184576094772
-297,-275,-8091,55135294,9.57361239955692
-181,123,-3430,55150183,10.33843584627938
-222,44,-1999,55159583,10.616356681688833
-223,47,-2351,55160141,10.635853416606466
-230,-270,-6649,55169572,11.584742639105714
-236,-141,-6426,55170128,11.63877712912264
-253,52,-5903,55170663,11.686478522151596
-289,-188,-4077,55176380,12.037220728211498
-223,-37,-2407,55184022,12.310893812809736
-230,-32,-2579,55184557,12.331457990521159
-234,-26,-2693,55185112,12.35375641916111
-243,-16,-3530,55190386,12.633033142665212
-243,2,-2397,55204842,13.148483479270874
-251,-10,-2764,55205391,13.171137138206836
-257,21,-3735,55206488,13.232657894065227
-261,33,-7104,55214561,14.100573118763473
-270,-55,-7461,55215110,14.162597147690114
-272,-201,-8174,55216204,14.298127153944439
-236,26,-8230,55233522,16.457672341853385
-217,2,-8623,55234077,16.530212095779675
-184,31,-9043,55234612,16.603563097132458
-160,107,-9212,55235175,16.682198251725563
-276,-72,-6529,55240916,17.249155349627213
-286,-69,-6660,55241578,17.315856540144836
-337,-360,-8278,55250564,18.443625613289985
-319,-89,-7597,55251121,18.50771872368706
-287,97,-6976,55251655,18.564085920766235
-265,106,-6508,55252214,18.619095709983526
-247,10,-2660,55259916,18.924684120549404
-247,-22,-2879,55260480,18.948949788419334
-240,-186,-4984,55266070,19.369200341077462
-294,-185,-4702,55267690,19.484031835033512
-255,-116,-3311,55275559,19.874594475339244
-263,-131,-3246,55276114,19.901592102061183
-247,-90,-3260,55276649,19.92772659706798
-238,-57,-3334,55277209,19.955711442796876
-214,-47,-3354,55282837,20.238646933943844
-216,-56,-3402,55283394,20.26705798923861
-224,13,-3563,55292586,20.758437780996488
-225,30,-3632,55293216,20.792778590853814
-235,-2,-3785,55294294,20.85406367391529
-178,99,-3579,55302587,21.29927744535282
-180,100,-3464,55303144,21.328203540420727
-239,-33,-3119,55304239,21.379328268889246
-226,-43,-2931,55312531,21.74266966880955
-230,-79,-3094,55313089,21.76851128363451
-236,-68,-2447,55322587,22.114560077368704
-240,-78,-2479,55323184,22.136603738968418
-240,-44,-2551,55323776,22.159111373635874
-251,-142,-5541,55328833,22.58226622308142
-264,-173,-5512,55329393,22.628880509257915
-287,-202,-5355,55329999,22.677875492469855
-276,-110,-4426,55334810,22.998557978009046
-247,-4,-4597,55335374,23.037615244015083
-252,-13,-5064,55336472,23.12148213294341
-220,-37,-7275,55342494,23.784700133311368
-272,-150,-7454,55350569,24.696247873184394
-299,-165,-7544,55351127,24.76000768184356
-284,-31,-7447,55351662,24.820338300036514
-252,161,-7146,55352228,24.881549691567326
-201,300,-6664,55357850,25.44808510281873
-263,111,-6482,55358386,25.500624964128487
-282,-502,-7537,55367560,26.548190769216102
-283,-292,-7249,55368178,26.616031296853
-282,112,-5851,55369286,26.713962425485192
-265,-207,-5910,55377600,27.456576402038213
-265,-174,-5812,55378156,27.50540501190278
-279,-168,-5539,55379243,27.596337860183084
-209,107,-4644,55387564,28.17838827801595
-202,104,-4516,55388114,28.2157862464405
-192,86,-4481,55388648,28.251811327007488
-192,38,-4567,55389208,28.29032860153939
-359,-274,-5048,55394836,28.719077342852398
-341,-250,-4902,55395393,28.76026650666413
-283,-101,-4484,55401070,29.14369961644707
-281,58,-3399,55402699,29.226991581455064
-254,20,-4584,55410566,29.771561374770254
-230,59,-4640,55411124,29.810660221767062
-210,74,-4821,55411659,29.84962341093207
-193,64,-5135,55412226,29.89363435847532
-319,-242,-4539,55417395,30.248091216817393
-241,11,-3468,55426513,30.72390851856925
-246,-51,-3837,55427093,30.75744716860331
-140,107,-5584,55436566,31.557583463393375
-157,63,-5735,55437124,31.60600588219624
-266,-132,-5307,55438218,31.69382928565183
-287,-24,-909,55446150,31.797971506966142
-258,-6,-833,55446684,31.80436004004146
-248,12,-933,55447242,31.81188587401696
-246,22,-1137,55447777,31.82076704401544
-285,-235,-8228,55455537,32.78985415152962
-273,-130,-8296,55456083,32.85860056285505
-257,41,-7058,55465544,33.870847102571815
-260,6,-6564,55466115,33.927635357674944
-234,-8,-6235,55467210,34.03103520826449
-217,113,-4498,55475568,34.59854198962758
-233,33,-4551,55476125,34.636818034086836
-244,0,-4526,55476660,34.6733802383445
-250,-1,-4468,55477219,34.71108816811993
-275,-206,-3634,55484893,35.131185852825936
-267,-159,-3552,55485457,35.16135236661431
-286,1,-1942,55491066,35.32343925590217
-276,-63,-2693,55492695,35.389196207754914
-276,-296,-5073,55500562,35.992752597048806
-284,-398,-5013,55501119,36.03498192872934
-281,-479,-4951,55501654,36.07504091190635
-287,-538,-4838,55502216,36.11615595124631
-255,-37,-1573,55507842,36.247032319691286
-254,-26,-1485,55508379,36.258802387787284
-130,145,-4153,55517562,36.833820167862314
-120,108,-4604,55518189,36.8774006367656
-126,37,-5199,55519298,36.96456402319355
-252,-28,-1673,55527594,37.17021107079547
-239,-12,-1435,55528148,37.18192949779733
-217,-13,-1659,55529243,37.20883281806697
-253,-88,-3538,55536101,37.57412582257928
-243,-53,-3572,55536635,37.6028445248349
-240,-22,-3523,55537194,37.632488046883736
-232,10,-3476,55537728,37.66042083088108
-257,-134,-4481,55545531,38.18841500776885
-245,-168,-4768,55546088,38.2285458386748
-247,-253,-5045,55555590,38.95340336233853
-299,-269,-4512,55556156,38.991979990620585
-321,-135,-2868,55557250,39.03907637485145
-269,-72,-4216,55565565,39.568049436989014
-271,-69,-4549,55566121,39.606246872583434
-290,-99,-4836,55566656,39.6453483821597
-304,-124,-5012,55567215,39.68770817642189
-283,11,-5639,55574917,40.34496157034452
-273,55,-5510,55575481,40.39197732266755
-268,-103,-3315,55584599,40.84663945472173
-273,-83,-2917,55585213,40.873524776487656
-262,-58,-2650,55585748,40.894768274655945
-245,-26,-2453,55586286,40.9145102113809
-270,-209,-3766,55591890,41.232588104014106
-268,-152,-3686,55592483,41.265518970417695
-235,-22,-5004,55601576,41.953294136382716
-208,-6,-5131,55602131,41.996346599624985
-180,-44,-5471,55603217,42.08622653909575
-274,-172,-4825,55611563,42.69484558917877
-269,-202,-5131,55612111,42.73736888871308
-283,-267,-5394,55612646,42.7810356180508
-284,-260,-5445,55613206,42.827178619799554
-154,-306,-7106,55619390,43.49347213384903
-265,-204,-5735,55628133,44.25253012204355
-247,-103,-6009,55628668,44.301209683036795
-225,42,-6076,55629217,44.35171513842206
-218,98,-6114,55629813,44.40688630472546
-309,-278,-7341,55635862,45.08044246333047
-371,-383,-7497,55636399,45.14152644058429
-297,-22,-5709,55645569,45.93387986682587
-273,48,-5119,55646129,45.977218253973845
-256,-32,-5096,55647224,46.061582819837746
-205,89,-4725,55655583,46.65811054532646
-197,14,-4589,55656138,46.69656885681922
-216,-112,-4710,55657233,46.77448452894915
-263,-138,-3544,55672065,47.56597003277076
-284,-162,-3465,55672599,47.59382471667505
-298,-156,-3354,55673159,47.62208724085168
-305,-133,-3185,55673694,47.64770692913966
-256,-44,-2841,55679387,47.8903478610404
-295,-236,-4637,55687144,48.43383243933713
-314,-306,-4864,55687679,48.473176013524714
-311,-259,-5277,55688239,48.51788590982887
-295,-210,-5799,55688773,48.564771679759104
-254,89,-5412,55694852,49.06237634226683
-250,19,-5262,55695389,49.10510736022735
-246,-131,-4223,55704579,49.69075742884526
-256,-154,-4358,55705193,49.731153393499525
-251,-116,-4382,55706349,49.807626617926374
-234,71,-7836,55714580,50.78598263715638
-254,196,-7199,55715128,50.84578498790363
-277,69,-5859,55716223,50.94289679031771
-231,-335,-5032,55724537,51.5755601750363
-247,-430,-5150,55725094,51.61895637698703
-270,-478,-5060,55725629,51.65990771280044
-287,-417,-4620,55726187,51.69886895088655
-255,-61,-2648,55731839,51.923117818268345
-249,-69,-2903,55732375,51.946470883471356
-251,-35,-2671,55741560,52.314090778493565
-244,0,-2870,55742140,52.33906412428353
-232,41,-2951,55742691,52.3634670409541
-224,71,-2914,55743253,52.388037420873864
-338,-293,-3059,55748838,52.64486288775833
-308,-142,-2648,55749425,52.66816144644546
-184,87,-1836,55758554,52.91697957073224
-183,64,-2355,55760206,52.97510009456281
-220,-76,-2738,55774557,53.56417582297189
-218,-166,-2938,55775103,53.588259948115386
-227,-282,-3171,55775638,53.61376888698356
-252,-361,-3351,55776197,53.64196446145265
-308,-244,-2558,55790546,54.19193268914372
-300,-224,-2438,55791103,54.21225975802248
-290,-206,-2407,55791638,54.231529096498065
-281,-194,-2450,55792196,54.2519918348076
-221,-61,-3460,55806907,55.017972321451175
-226,-97,-3698,55807471,55.04939088909217
-235,-151,-3877,55808010,55.08089359014577
-244,-200,-3976,55808544,55.11291468120017
-210,-174,-5780,55814847,55.66441855554706
-202,-297,-6198,55815383,55.71474559555541
-265,-47,-4583,55821058,56.107544664031664
-267,74,-3681,55822688,56.19789814968706
-244,-87,-3877,55830576,56.65887394238224
-237,-76,-3800,55831124,56.69025386042777
-235,-70,-3765,55831659,56.72060301846202
-254,-109,-3718,55832221,56.75208421963034
-245,-105,-3391,55837856,57.039598130094845
-257,-113,-3411,55838393,57.0671625477776
-247,-101,-2581,55847565,57.421723409707575
-230,-62,-2621,55848186,57.446104620920366
-198,-20,-3001,55849284,57.49557414758539
-253,-83,-1917,55857576,57.732049686374076
-254,-82,-2032,55858133,57.74891238329415
